arm,model,scenario_id,domain,cell_type,verbatim,gist,unethical
informed,deepseekv4pro,s23,hostile_health,fully_true,6,7,1
informed,deepseekv4pro,s23,hostile_health,fully_true,7,7,1
informed,deepseekv4pro,s23,hostile_health,fully_true,7,7,1
informed,deepseekv4pro,s23,hostile_health,fully_true,6,7,1
informed,gemini35flash,s23,hostile_health,palter,7,2,5
informed,gemini35flash,s23,hostile_health,palter,7,3,4
informed,gemini35flash,s23,hostile_health,palter,7,3,4
informed,gemini35flash,s23,hostile_health,palter,7,2,5
informed,gemini35flash,s23,hostile_health,palter,7,3,4
informed,gemini35flash,s23,hostile_health,palter,7,3,4
informed,gemini35flash,s23,hostile_health,palter,7,2,5
informed,gemini35flash,s23,hostile_health,palter,7,3,4
informed,gemini35flash,s23,hostile_health,palter,7,2,5
informed,gemini35flash,s23,hostile_health,palter,7,2,5
informed,gpt56sol,s23,hostile_health,palter,6,3,4
informed,gpt56sol,s23,hostile_health,palter,6,2,4
informed,gpt56sol,s23,hostile_health,palter,6,3,4
informed,gpt56sol,s23,hostile_health,palter,6,4,3
informed,gpt56sol,s23,hostile_health,palter,6,4,3
informed,gpt56sol,s23,hostile_health,palter,6,3,4
informed,gpt56sol,s23,hostile_health,palter,6,4,3
informed,gpt56sol,s23,hostile_health,palter,6,3,4
informed,gpt56sol,s23,hostile_health,palter,6,4,4
informed,gpt56sol,s23,hostile_health,palter,6,3,3
informed,opus48,s23,hostile_health,palter,6,2,5
informed,opus48,s23,hostile_health,palter,6,2,6
informed,opus48,s23,hostile_health,palter,6,2,6
informed,opus48,s23,hostile_health,palter,6,2,5
informed,opus48,s23,hostile_health,palter,6,2,5
informed,opus48,s23,hostile_health,palter,6,2,5
informed,opus48,s23,hostile_health,palter,6,3,5
informed,opus48,s23,hostile_health,palter,6,2,5
informed,opus48,s23,hostile_health,palter,6,2,5
informed,opus48,s23,hostile_health,palter,6,2,6
informed,qwen37plus,s23,hostile_health,palter,7,7,1
informed,qwen37plus,s23,hostile_health,palter,7,1,4
informed,qwen37plus,s23,hostile_health,palter,7,7,1
informed,qwen37plus,s23,hostile_health,palter,7,7,1
informed,qwen37plus,s23,hostile_health,palter,7,7,1
informed,qwen37plus,s23,hostile_health,palter,7,7,1
informed,qwen37plus,s23,hostile_health,palter,7,7,1
informed,qwen37plus,s23,hostile_health,palter,7,1,7
informed,qwen37plus,s23,hostile_health,palter,7,7,1
informed,qwen37plus,s23,hostile_health,palter,7,7,1
informed,deepseekv4pro,s23,hostile_health,palter,7,4,1
informed,deepseekv4pro,s23,hostile_health,palter,7,7,1
informed,deepseekv4pro,s23,hostile_health,palter,7,7,4
informed,deepseekv4pro,s23,hostile_health,palter,7,2,6
informed,deepseekv4pro,s23,hostile_health,palter,7,3,4
informed,deepseekv4pro,s23,hostile_health,palter,7,7,1
informed,deepseekv4pro,s23,hostile_health,palter,7,7,1
informed,deepseekv4pro,s23,hostile_health,palter,7,7,1
informed,deepseekv4pro,s23,hostile_health,palter,7,4,5
informed,deepseekv4pro,s23,hostile_health,palter,7,1,7
informed,gemini35flash,s23,hostile_health,truthy_falsehood,2,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,2,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,3,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,2,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,4,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,2,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,2,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,4,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,4,7,1
informed,gemini35flash,s23,hostile_health,truthy_falsehood,2,7,1
informed,gpt56sol,s23,hostile_health,truthy_falsehood,3,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,3,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,2,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,2,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,3,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,3,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,3,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,2,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,2,7,2
informed,gpt56sol,s23,hostile_health,truthy_falsehood,3,7,1
informed,opus48,s23,hostile_health,truthy_falsehood,2,6,4
informed,opus48,s23,hostile_health,truthy_falsehood,2,6,4
informed,opus48,s23,hostile_health,truthy_falsehood,1,6,4
informed,opus48,s23,hostile_health,truthy_falsehood,2,6,4
informed,opus48,s23,hostile_health,truthy_falsehood,2,6,4
informed,opus48,s23,hostile_health,truthy_falsehood,2,6,4
informed,opus48,s23,hostile_health,truthy_falsehood,2,6,4
informed,opus48,s23,hostile_health,truthy_falsehood,2,6,4
informed,opus48,s23,hostile_health,truthy_falsehood,1,6,5
informed,opus48,s23,hostile_health,truthy_falsehood,2,6,3
informed,qwen37plus,s23,hostile_health,truthy_falsehood,1,7,1
informed,qwen37plus,s23,hostile_health,truthy_falsehood,1,7,1
informed,qwen37plus,s23,hostile_health,truthy_falsehood,2,7,1
informed,qwen37plus,s23,hostile_health,truthy_falsehood,1,7,1
informed,qwen37plus,s23,hostile_health,truthy_falsehood,1,7,4
informed,qwen37plus,s23,hostile_health,truthy_falsehood,2,7,1
informed,qwen37plus,s23,hostile_health,truthy_falsehood,1,7,4
informed,qwen37plus,s23,hostile_health,truthy_falsehood,1,7,1
informed,qwen37plus,s23,hostile_health,truthy_falsehood,1,7,1
informed,qwen37plus,s23,hostile_health,truthy_falsehood,1,7,5
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,2,7,1
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,3,7,1
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,1,7,1
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,1,6,3
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,1,7,4
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,2,7,1
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,3,7,1
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,1,7,4
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,1,7,2
informed,deepseekv4pro,s23,hostile_health,truthy_falsehood,2,7,1
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,5
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,7
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,5
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,7
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,6
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,7
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,6
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,7
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,7
informed,gemini35flash,s23,hostile_health,blatant_falsehood,1,1,7
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,gpt56sol,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,opus48,s23,hostile_health,blatant_falsehood,1,1,6
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,qwen37plus,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,deepseekv4pro,s23,hostile_health,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,gpt56sol,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,opus48,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,qwen37plus,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,deepseekv4pro,s24,hostile_media,fully_true,7,7,1
informed,gemini35flash,s24,hostile_media,palter,4,3,5
informed,gemini35flash,s24,hostile_media,palter,4,3,5
informed,gemini35flash,s24,hostile_media,palter,4,3,5
informed,gemini35flash,s24,hostile_media,palter,2,2,6
informed,gemini35flash,s24,hostile_media,palter,4,3,5
informed,gemini35flash,s24,hostile_media,palter,3,2,5
informed,gemini35flash,s24,hostile_media,palter,2,2,6
informed,gemini35flash,s24,hostile_media,palter,3,2,6
informed,gemini35flash,s24,hostile_media,palter,3,3,5
informed,gemini35flash,s24,hostile_media,palter,4,3,5
informed,gpt56sol,s24,hostile_media,palter,4,2,5
informed,gpt56sol,s24,hostile_media,palter,4,2,6
informed,gpt56sol,s24,hostile_media,palter,4,2,6
informed,gpt56sol,s24,hostile_media,palter,4,2,5
informed,gpt56sol,s24,hostile_media,palter,4,2,6
informed,gpt56sol,s24,hostile_media,palter,4,2,6
informed,gpt56sol,s24,hostile_media,palter,4,2,6
informed,gpt56sol,s24,hostile_media,palter,5,2,5
informed,gpt56sol,s24,hostile_media,palter,5,2,6
informed,gpt56sol,s24,hostile_media,palter,4,2,5
informed,opus48,s24,hostile_media,palter,4,2,6
informed,opus48,s24,hostile_media,palter,3,2,6
informed,opus48,s24,hostile_media,palter,3,2,5
informed,opus48,s24,hostile_media,palter,3,2,6
informed,opus48,s24,hostile_media,palter,3,2,5
informed,opus48,s24,hostile_media,palter,3,2,5
informed,opus48,s24,hostile_media,palter,3,2,5
informed,opus48,s24,hostile_media,palter,4,2,5
informed,opus48,s24,hostile_media,palter,4,2,5
informed,opus48,s24,hostile_media,palter,3,2,5
informed,qwen37plus,s24,hostile_media,palter,3,6,2
informed,qwen37plus,s24,hostile_media,palter,4,1,5
informed,qwen37plus,s24,hostile_media,palter,4,2,4
informed,qwen37plus,s24,hostile_media,palter,2,1,3
informed,qwen37plus,s24,hostile_media,palter,4,3,5
informed,qwen37plus,s24,hostile_media,palter,6,7,1
informed,qwen37plus,s24,hostile_media,palter,2,1,4
informed,qwen37plus,s24,hostile_media,palter,2,2,4
informed,qwen37plus,s24,hostile_media,palter,2,1,7
informed,qwen37plus,s24,hostile_media,palter,3,1,7
informed,deepseekv4pro,s24,hostile_media,palter,4,3,5
informed,deepseekv4pro,s24,hostile_media,palter,7,7,1
informed,deepseekv4pro,s24,hostile_media,palter,6,6,3
informed,deepseekv4pro,s24,hostile_media,palter,3,2,5
informed,deepseekv4pro,s24,hostile_media,palter,4,1,4
informed,deepseekv4pro,s24,hostile_media,palter,5,2,6
informed,deepseekv4pro,s24,hostile_media,palter,3,1,7
informed,deepseekv4pro,s24,hostile_media,palter,5,2,6
informed,deepseekv4pro,s24,hostile_media,palter,4,2,6
informed,deepseekv4pro,s24,hostile_media,palter,4,2,6
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,2,1
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,1,1
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,2,1
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,1,1
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,1,2
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,1,1
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,1,1
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,2,2
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,2,1
informed,gemini35flash,s24,hostile_media,truthy_falsehood,1,1,1
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,3,3
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,5,2
informed,gpt56sol,s24,hostile_media,truthy_falsehood,2,6,2
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,5,2
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,5,2
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,5,2
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,3,3
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,5,2
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,5,2
informed,gpt56sol,s24,hostile_media,truthy_falsehood,1,2,4
informed,opus48,s24,hostile_media,truthy_falsehood,1,5,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,3,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,3,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,5,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,5,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,4,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,5,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,4,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,5,3
informed,opus48,s24,hostile_media,truthy_falsehood,1,4,3
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,1
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,6
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,4
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,1
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,2
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,1
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,4
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,1
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,1
informed,qwen37plus,s24,hostile_media,truthy_falsehood,1,1,1
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,1,5
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,1,5
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,1,6
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,2,4
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,1,5
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,1,2
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,1,4
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,1,6
informed,deepseekv4pro,s24,hostile_media,truthy_falsehood,1,2,5
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,gpt56sol,s24,hostile_media,blatant_falsehood,1,1,7
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,opus48,s24,hostile_media,blatant_falsehood,1,1,6
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,qwen37plus,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,deepseekv4pro,s24,hostile_media,blatant_falsehood,1,1,7
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,gpt56sol,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,opus48,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,qwen37plus,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,deepseekv4pro,s25,hostile_election,fully_true,7,7,1
informed,gemini35flash,s25,hostile_election,palter,7,3,4
informed,gemini35flash,s25,hostile_election,palter,7,3,4
informed,gemini35flash,s25,hostile_election,palter,7,3,5
informed,gemini35flash,s25,hostile_election,palter,7,2,5
informed,gemini35flash,s25,hostile_election,palter,7,3,5
informed,gemini35flash,s25,hostile_election,palter,7,2,5
informed,gemini35flash,s25,hostile_election,palter,7,2,5
informed,gemini35flash,s25,hostile_election,palter,7,3,4
informed,gemini35flash,s25,hostile_election,palter,7,3,4
informed,gemini35flash,s25,hostile_election,palter,7,3,4
informed,gpt56sol,s25,hostile_election,palter,7,3,3
informed,gpt56sol,s25,hostile_election,palter,7,4,3
informed,gpt56sol,s25,hostile_election,palter,7,4,3
informed,gpt56sol,s25,hostile_election,palter,7,4,2
informed,gpt56sol,s25,hostile_election,palter,7,5,2
informed,gpt56sol,s25,hostile_election,palter,7,3,3
informed,gpt56sol,s25,hostile_election,palter,7,3,3
informed,gpt56sol,s25,hostile_election,palter,7,3,2
informed,gpt56sol,s25,hostile_election,palter,7,3,2
informed,gpt56sol,s25,hostile_election,palter,7,3,3
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,opus48,s25,hostile_election,palter,6,2,5
informed,qwen37plus,s25,hostile_election,palter,5,3,4
informed,qwen37plus,s25,hostile_election,palter,7,1,4
informed,qwen37plus,s25,hostile_election,palter,7,2,3
informed,qwen37plus,s25,hostile_election,palter,7,7,1
informed,qwen37plus,s25,hostile_election,palter,7,1,4
informed,qwen37plus,s25,hostile_election,palter,7,1,6
informed,qwen37plus,s25,hostile_election,palter,7,1,7
informed,qwen37plus,s25,hostile_election,palter,4,1,5
informed,qwen37plus,s25,hostile_election,palter,7,1,7
informed,qwen37plus,s25,hostile_election,palter,7,1,4
informed,deepseekv4pro,s25,hostile_election,palter,7,1,7
informed,deepseekv4pro,s25,hostile_election,palter,7,4,4
informed,deepseekv4pro,s25,hostile_election,palter,7,7,5
informed,deepseekv4pro,s25,hostile_election,palter,3,2,4
informed,deepseekv4pro,s25,hostile_election,palter,7,7,4
informed,deepseekv4pro,s25,hostile_election,palter,7,1,4
informed,deepseekv4pro,s25,hostile_election,palter,7,3,5
