model,scenario_id,cell_type,verbatim,gist,unethical
gpt56sol,s17,palter,7,3,4
gpt56sol,s17,palter,7,3,4
gpt56sol,s17,palter,7,3,4
gpt56sol,s17,palter,7,3,5
gpt56sol,s17,palter,7,2,5
gpt56sol,s17,palter,7,2,5
gpt56sol,s17,palter,7,2,4
gpt56sol,s17,palter,7,2,5
gpt56sol,s17,palter,7,3,4
gpt56sol,s17,palter,7,2,5
opus48,s17,palter,6,2,5
opus48,s17,palter,6,2,5
opus48,s17,palter,6,2,5
opus48,s17,palter,6,2,5
opus48,s17,palter,7,2,6
opus48,s17,palter,6,2,5
opus48,s17,palter,6,2,5
opus48,s17,palter,6,2,5
opus48,s17,palter,6,2,5
opus48,s17,palter,6,2,5
gemini35flash,s17,palter,7,3,5
gemini35flash,s17,palter,7,3,5
gemini35flash,s17,palter,7,3,5
gemini35flash,s17,palter,7,3,5
gemini35flash,s17,palter,7,2,5
gemini35flash,s17,palter,7,2,5
gemini35flash,s17,palter,7,2,6
gemini35flash,s17,palter,7,3,5
gemini35flash,s17,palter,7,3,5
gemini35flash,s17,palter,7,3,5
gpt56sol,s17,truthy_falsehood,3,7,2
gpt56sol,s17,truthy_falsehood,3,7,2
gpt56sol,s17,truthy_falsehood,3,7,2
gpt56sol,s17,truthy_falsehood,3,7,2
gpt56sol,s17,truthy_falsehood,3,7,1
gpt56sol,s17,truthy_falsehood,3,7,2
gpt56sol,s17,truthy_falsehood,3,7,2
gpt56sol,s17,truthy_falsehood,2,6,2
gpt56sol,s17,truthy_falsehood,3,6,2
gpt56sol,s17,truthy_falsehood,3,7,2
opus48,s17,truthy_falsehood,3,6,2
opus48,s17,truthy_falsehood,3,6,2
opus48,s17,truthy_falsehood,3,6,2
opus48,s17,truthy_falsehood,3,6,2
opus48,s17,truthy_falsehood,3,6,3
opus48,s17,truthy_falsehood,3,6,2
opus48,s17,truthy_falsehood,3,6,3
opus48,s17,truthy_falsehood,3,6,2
opus48,s17,truthy_falsehood,3,6,2
opus48,s17,truthy_falsehood,3,6,2
gemini35flash,s17,truthy_falsehood,3,7,1
gemini35flash,s17,truthy_falsehood,3,7,1
gemini35flash,s17,truthy_falsehood,3,7,1
gemini35flash,s17,truthy_falsehood,5,7,1
gemini35flash,s17,truthy_falsehood,5,7,1
gemini35flash,s17,truthy_falsehood,6,7,1
gemini35flash,s17,truthy_falsehood,4,7,1
gemini35flash,s17,truthy_falsehood,4,7,1
gemini35flash,s17,truthy_falsehood,5,7,1
gemini35flash,s17,truthy_falsehood,5,7,1
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
gpt56sol,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
opus48,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gemini35flash,s17,blatant_falsehood,1,1,7
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
gpt56sol,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
opus48,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gemini35flash,s18,fully_true,7,7,1
gpt56sol,s18,palter,6,3,3
gpt56sol,s18,palter,7,3,3
gpt56sol,s18,palter,6,3,4
gpt56sol,s18,palter,5,3,4
gpt56sol,s18,palter,7,3,3
gpt56sol,s18,palter,6,3,4
gpt56sol,s18,palter,6,3,4
gpt56sol,s18,palter,7,3,4
gpt56sol,s18,palter,6,3,3
gpt56sol,s18,palter,6,3,4
opus48,s18,palter,6,2,5
opus48,s18,palter,5,2,5
opus48,s18,palter,6,2,5
opus48,s18,palter,6,2,5
opus48,s18,palter,6,2,5
opus48,s18,palter,5,2,5
opus48,s18,palter,6,2,5
opus48,s18,palter,6,2,5
opus48,s18,palter,6,2,5
opus48,s18,palter,5,2,5
gemini35flash,s18,palter,7,2,5
gemini35flash,s18,palter,7,2,5
gemini35flash,s18,palter,7,3,5
gemini35flash,s18,palter,7,2,5
gemini35flash,s18,palter,7,2,5
gemini35flash,s18,palter,7,2,5
gemini35flash,s18,palter,7,3,5
gemini35flash,s18,palter,7,3,5
gemini35flash,s18,palter,7,3,5
gemini35flash,s18,palter,7,3,5
gpt56sol,s18,truthy_falsehood,2,5,1
gpt56sol,s18,truthy_falsehood,2,6,2
gpt56sol,s18,truthy_falsehood,2,6,1
gpt56sol,s18,truthy_falsehood,3,6,1
gpt56sol,s18,truthy_falsehood,2,6,1
gpt56sol,s18,truthy_falsehood,2,5,3
gpt56sol,s18,truthy_falsehood,2,6,1
gpt56sol,s18,truthy_falsehood,2,6,1
gpt56sol,s18,truthy_falsehood,2,6,1
gpt56sol,s18,truthy_falsehood,2,6,1
opus48,s18,truthy_falsehood,3,5,3
opus48,s18,truthy_falsehood,2,5,3
opus48,s18,truthy_falsehood,2,5,3
opus48,s18,truthy_falsehood,3,6,2
opus48,s18,truthy_falsehood,3,5,2
opus48,s18,truthy_falsehood,2,5,3
opus48,s18,truthy_falsehood,2,5,3
opus48,s18,truthy_falsehood,2,5,3
opus48,s18,truthy_falsehood,3,5,2
opus48,s18,truthy_falsehood,3,5,2
gemini35flash,s18,truthy_falsehood,3,6,1
gemini35flash,s18,truthy_falsehood,3,6,1
gemini35flash,s18,truthy_falsehood,4,6,1
gemini35flash,s18,truthy_falsehood,4,7,1
gemini35flash,s18,truthy_falsehood,3,6,1
gemini35flash,s18,truthy_falsehood,3,7,1
gemini35flash,s18,truthy_falsehood,3,7,1
gemini35flash,s18,truthy_falsehood,4,6,1
gemini35flash,s18,truthy_falsehood,4,7,1
gemini35flash,s18,truthy_falsehood,3,6,1
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
gpt56sol,s18,blatant_falsehood,1,1,7
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
opus48,s18,blatant_falsehood,1,1,6
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s18,blatant_falsehood,1,1,7
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gemini35flash,s19,fully_true,7,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
gpt56sol,s19,fully_true,6,7,1
opus48,s19,fully_true,7,7,1
opus48,s19,fully_true,7,7,1
opus48,s19,fully_true,6,7,1
opus48,s19,fully_true,7,7,1
opus48,s19,fully_true,7,7,1
opus48,s19,fully_true,6,7,1
opus48,s19,fully_true,7,7,1
opus48,s19,fully_true,7,7,1
opus48,s19,fully_true,7,7,1
opus48,s19,fully_true,6,7,1
gemini35flash,s19,palter,7,3,2
gemini35flash,s19,palter,7,3,2
gemini35flash,s19,palter,7,3,2
gemini35flash,s19,palter,7,3,2
gemini35flash,s19,palter,7,3,2
gemini35flash,s19,palter,7,3,2
gemini35flash,s19,palter,7,3,1
gemini35flash,s19,palter,7,3,2
gemini35flash,s19,palter,7,3,2
gemini35flash,s19,palter,7,3,2
gpt56sol,s19,palter,6,3,3
gpt56sol,s19,palter,6,3,3
gpt56sol,s19,palter,6,3,3
gpt56sol,s19,palter,6,3,3
gpt56sol,s19,palter,6,3,4
gpt56sol,s19,palter,6,3,3
gpt56sol,s19,palter,6,3,3
gpt56sol,s19,palter,6,3,3
gpt56sol,s19,palter,7,3,4
gpt56sol,s19,palter,6,3,3
opus48,s19,palter,6,2,5
opus48,s19,palter,6,2,5
opus48,s19,palter,6,2,5
opus48,s19,palter,6,2,4
opus48,s19,palter,6,2,5
opus48,s19,palter,6,2,5
opus48,s19,palter,6,2,5
opus48,s19,palter,6,2,5
opus48,s19,palter,6,2,5
opus48,s19,palter,6,2,5
gemini35flash,s19,truthy_falsehood,1,7,1
gemini35flash,s19,truthy_falsehood,1,7,1
gemini35flash,s19,truthy_falsehood,1,7,1
gemini35flash,s19,truthy_falsehood,1,5,1
gemini35flash,s19,truthy_falsehood,1,7,1
gemini35flash,s19,truthy_falsehood,1,5,1
gemini35flash,s19,truthy_falsehood,1,7,1
gemini35flash,s19,truthy_falsehood,1,5,1
gemini35flash,s19,truthy_falsehood,1,7,1
gemini35flash,s19,truthy_falsehood,1,7,1
gpt56sol,s19,truthy_falsehood,1,5,3
gpt56sol,s19,truthy_falsehood,1,5,3
gpt56sol,s19,truthy_falsehood,1,5,3
gpt56sol,s19,truthy_falsehood,1,5,2
gpt56sol,s19,truthy_falsehood,1,5,3
gpt56sol,s19,truthy_falsehood,1,5,3
gpt56sol,s19,truthy_falsehood,1,4,3
gpt56sol,s19,truthy_falsehood,1,5,3
gpt56sol,s19,truthy_falsehood,1,5,3
gpt56sol,s19,truthy_falsehood,1,5,3
opus48,s19,truthy_falsehood,1,3,4
opus48,s19,truthy_falsehood,1,3,4
opus48,s19,truthy_falsehood,1,4,3
opus48,s19,truthy_falsehood,1,3,4
opus48,s19,truthy_falsehood,1,3,4
opus48,s19,truthy_falsehood,1,4,3
opus48,s19,truthy_falsehood,1,4,3
opus48,s19,truthy_falsehood,1,4,4
opus48,s19,truthy_falsehood,1,3,4
opus48,s19,truthy_falsehood,1,4,3
gemini35flash,s19,blatant_falsehood,1,1,6
gemini35flash,s19,blatant_falsehood,1,1,5
gemini35flash,s19,blatant_falsehood,1,1,5
gemini35flash,s19,blatant_falsehood,1,1,5
gemini35flash,s19,blatant_falsehood,1,1,5
gemini35flash,s19,blatant_falsehood,1,1,6
gemini35flash,s19,blatant_falsehood,1,1,6
gemini35flash,s19,blatant_falsehood,1,1,5
gemini35flash,s19,blatant_falsehood,1,1,7
gemini35flash,s19,blatant_falsehood,1,1,7
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
gpt56sol,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
opus48,s19,blatant_falsehood,1,1,6
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gemini35flash,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
gpt56sol,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
opus48,s20,fully_true,7,7,1
gemini35flash,s20,palter,7,2,5
gemini35flash,s20,palter,7,3,4
gemini35flash,s20,palter,7,2,5
gemini35flash,s20,palter,7,2,5
gemini35flash,s20,palter,7,2,5
gemini35flash,s20,palter,7,2,5
gemini35flash,s20,palter,7,3,4
gemini35flash,s20,palter,7,2,5
gemini35flash,s20,palter,7,3,4
gemini35flash,s20,palter,7,2,5
gpt56sol,s20,palter,7,2,5
gpt56sol,s20,palter,7,2,5
gpt56sol,s20,palter,7,2,5
gpt56sol,s20,palter,7,3,4
gpt56sol,s20,palter,7,3,5
gpt56sol,s20,palter,7,3,5
gpt56sol,s20,palter,7,2,5
gpt56sol,s20,palter,7,3,4
gpt56sol,s20,palter,7,3,4
gpt56sol,s20,palter,7,2,5
opus48,s20,palter,7,2,5
opus48,s20,palter,7,2,5
opus48,s20,palter,7,2,6
opus48,s20,palter,7,2,5
opus48,s20,palter,7,2,6
opus48,s20,palter,7,2,5
opus48,s20,palter,7,2,6
opus48,s20,palter,7,2,5
opus48,s20,palter,7,2,6
opus48,s20,palter,7,2,5
gemini35flash,s20,truthy_falsehood,1,3,1
gemini35flash,s20,truthy_falsehood,1,2,1
gemini35flash,s20,truthy_falsehood,1,2,1
gemini35flash,s20,truthy_falsehood,1,3,1
gemini35flash,s20,truthy_falsehood,1,2,1
gemini35flash,s20,truthy_falsehood,1,3,1
gemini35flash,s20,truthy_falsehood,1,2,1
gemini35flash,s20,truthy_falsehood,1,4,1
gemini35flash,s20,truthy_falsehood,1,2,1
gemini35flash,s20,truthy_falsehood,1,2,2
gpt56sol,s20,truthy_falsehood,1,5,3
gpt56sol,s20,truthy_falsehood,1,6,3
gpt56sol,s20,truthy_falsehood,1,5,4
gpt56sol,s20,truthy_falsehood,1,4,3
gpt56sol,s20,truthy_falsehood,1,5,4
gpt56sol,s20,truthy_falsehood,1,5,4
gpt56sol,s20,truthy_falsehood,1,5,4
gpt56sol,s20,truthy_falsehood,1,5,4
gpt56sol,s20,truthy_falsehood,1,5,4
gpt56sol,s20,truthy_falsehood,1,5,4
opus48,s20,truthy_falsehood,1,4,4
opus48,s20,truthy_falsehood,1,5,4
opus48,s20,truthy_falsehood,1,5,4
opus48,s20,truthy_falsehood,1,5,5
opus48,s20,truthy_falsehood,1,5,4
opus48,s20,truthy_falsehood,1,5,4
opus48,s20,truthy_falsehood,1,5,4
opus48,s20,truthy_falsehood,1,5,3
opus48,s20,truthy_falsehood,1,4,4
opus48,s20,truthy_falsehood,1,5,4
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gemini35flash,s20,blatant_falsehood,1,1,7
gpt56sol,s20,blatant_falsehood,1,1,6
gpt56sol,s20,blatant_falsehood,1,1,6
gpt56sol,s20,blatant_falsehood,1,1,7
gpt56sol,s20,blatant_falsehood,1,1,7
gpt56sol,s20,blatant_falsehood,1,1,6
gpt56sol,s20,blatant_falsehood,1,1,6
gpt56sol,s20,blatant_falsehood,1,1,6
gpt56sol,s20,blatant_falsehood,1,1,6
gpt56sol,s20,blatant_falsehood,1,1,6
gpt56sol,s20,blatant_falsehood,1,1,6
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
opus48,s20,blatant_falsehood,1,1,7
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gemini35flash,s21,fully_true,7,7,1
gpt56sol,s21,fully_true,6,7,1
gpt56sol,s21,fully_true,7,7,1
gpt56sol,s21,fully_true,7,7,1
gpt56sol,s21,fully_true,6,7,1
gpt56sol,s21,fully_true,6,7,1
gpt56sol,s21,fully_true,6,7,1
gpt56sol,s21,fully_true,6,7,1
gpt56sol,s21,fully_true,7,7,1
gpt56sol,s21,fully_true,7,7,1
gpt56sol,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
opus48,s21,fully_true,7,7,1
gemini35flash,s21,palter,7,3,4
gemini35flash,s21,palter,7,3,2
gemini35flash,s21,palter,7,3,2
gemini35flash,s21,palter,7,3,4
gemini35flash,s21,palter,7,3,2
gemini35flash,s21,palter,7,5,2
gemini35flash,s21,palter,7,3,5
gemini35flash,s21,palter,7,4,2
gemini35flash,s21,palter,7,3,2
gemini35flash,s21,palter,7,2,5
gpt56sol,s21,palter,6,3,4
gpt56sol,s21,palter,6,3,4
gpt56sol,s21,palter,6,4,4
gpt56sol,s21,palter,6,4,3
gpt56sol,s21,palter,6,4,3
gpt56sol,s21,palter,6,4,4
gpt56sol,s21,palter,7,4,4
gpt56sol,s21,palter,6,3,4
gpt56sol,s21,palter,6,4,4
gpt56sol,s21,palter,6,4,4
opus48,s21,palter,6,2,5
opus48,s21,palter,6,2,5
opus48,s21,palter,6,2,5
opus48,s21,palter,6,3,5
opus48,s21,palter,6,2,5
opus48,s21,palter,6,2,5
opus48,s21,palter,6,2,5
opus48,s21,palter,6,2,5
opus48,s21,palter,6,2,5
opus48,s21,palter,6,2,5
gemini35flash,s21,truthy_falsehood,3,5,1
gemini35flash,s21,truthy_falsehood,3,6,1
gemini35flash,s21,truthy_falsehood,3,5,1
gemini35flash,s21,truthy_falsehood,3,5,1
gemini35flash,s21,truthy_falsehood,3,5,1
gemini35flash,s21,truthy_falsehood,3,6,1
gemini35flash,s21,truthy_falsehood,3,5,1
gemini35flash,s21,truthy_falsehood,3,5,1
gemini35flash,s21,truthy_falsehood,3,5,1
gemini35flash,s21,truthy_falsehood,3,5,1
gpt56sol,s21,truthy_falsehood,2,5,1
gpt56sol,s21,truthy_falsehood,2,3,2
gpt56sol,s21,truthy_falsehood,2,5,1
gpt56sol,s21,truthy_falsehood,2,5,2
gpt56sol,s21,truthy_falsehood,2,5,1
gpt56sol,s21,truthy_falsehood,2,5,2
gpt56sol,s21,truthy_falsehood,2,4,2
gpt56sol,s21,truthy_falsehood,2,5,2
gpt56sol,s21,truthy_falsehood,3,5,2
gpt56sol,s21,truthy_falsehood,3,6,1
opus48,s21,truthy_falsehood,3,6,2
opus48,s21,truthy_falsehood,3,6,2
opus48,s21,truthy_falsehood,3,6,3
opus48,s21,truthy_falsehood,3,6,2
opus48,s21,truthy_falsehood,3,6,3
opus48,s21,truthy_falsehood,3,5,3
opus48,s21,truthy_falsehood,3,5,2
opus48,s21,truthy_falsehood,3,5,3
opus48,s21,truthy_falsehood,3,5,3
opus48,s21,truthy_falsehood,3,6,3
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gemini35flash,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
gpt56sol,s21,blatant_falsehood,1,1,7
opus48,s21,blatant_falsehood,1,1,7
opus48,s21,blatant_falsehood,1,1,7
opus48,s21,blatant_falsehood,1,1,6
opus48,s21,blatant_falsehood,1,1,7
opus48,s21,blatant_falsehood,1,1,7
opus48,s21,blatant_falsehood,1,1,7
opus48,s21,blatant_falsehood,1,1,7
opus48,s21,blatant_falsehood,1,1,6
opus48,s21,blatant_falsehood,1,1,6
opus48,s21,blatant_falsehood,1,1,7
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gemini35flash,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
gpt56sol,s22,fully_true,7,7,1
opus48,s22,fully_true,7,7,1
opus48,s22,fully_true,6,7,1
opus48,s22,fully_true,6,7,1
opus48,s22,fully_true,6,7,1
opus48,s22,fully_true,6,7,1
opus48,s22,fully_true,6,7,1
opus48,s22,fully_true,6,7,1
opus48,s22,fully_true,6,7,1
opus48,s22,fully_true,7,7,1
opus48,s22,fully_true,6,7,1
gemini35flash,s22,palter,7,5,2
gemini35flash,s22,palter,7,3,2
gemini35flash,s22,palter,7,2,5
gemini35flash,s22,palter,7,5,2
gemini35flash,s22,palter,7,3,2
gemini35flash,s22,palter,7,3,2
gemini35flash,s22,palter,4,3,2
gemini35flash,s22,palter,3,2,2
gemini35flash,s22,palter,7,3,2
gemini35flash,s22,palter,7,2,5
gpt56sol,s22,palter,6,3,3
gpt56sol,s22,palter,5,3,3
gpt56sol,s22,palter,6,3,3
gpt56sol,s22,palter,5,3,3
gpt56sol,s22,palter,6,3,3
gpt56sol,s22,palter,5,3,2
gpt56sol,s22,palter,4,3,3
gpt56sol,s22,palter,6,3,3
gpt56sol,s22,palter,5,3,3
gpt56sol,s22,palter,6,3,2
opus48,s22,palter,6,2,5
opus48,s22,palter,6,2,5
opus48,s22,palter,6,2,5
opus48,s22,palter,4,2,5
opus48,s22,palter,4,2,5
opus48,s22,palter,5,2,5
opus48,s22,palter,6,2,5
opus48,s22,palter,5,2,5
opus48,s22,palter,6,2,5
opus48,s22,palter,6,2,5
gemini35flash,s22,truthy_falsehood,2,6,1
gemini35flash,s22,truthy_falsehood,2,5,1
gemini35flash,s22,truthy_falsehood,2,5,1
gemini35flash,s22,truthy_falsehood,2,5,1
gemini35flash,s22,truthy_falsehood,2,6,1
gemini35flash,s22,truthy_falsehood,2,6,1
gemini35flash,s22,truthy_falsehood,2,5,1
gemini35flash,s22,truthy_falsehood,2,5,1
gemini35flash,s22,truthy_falsehood,2,5,1
gemini35flash,s22,truthy_falsehood,2,6,1
gpt56sol,s22,truthy_falsehood,2,6,1
gpt56sol,s22,truthy_falsehood,2,5,1
gpt56sol,s22,truthy_falsehood,2,5,1
gpt56sol,s22,truthy_falsehood,2,6,1
gpt56sol,s22,truthy_falsehood,2,6,1
gpt56sol,s22,truthy_falsehood,2,5,1
gpt56sol,s22,truthy_falsehood,2,5,2
gpt56sol,s22,truthy_falsehood,2,5,1
gpt56sol,s22,truthy_falsehood,2,6,1
gpt56sol,s22,truthy_falsehood,3,5,1
opus48,s22,truthy_falsehood,2,6,2
